"ID";"Symbol";"MeanExpression";"Metagene";"Chromosome";"Description"
"ENSDARG00000019459";"elf2a";8,78270223659736;"27 x 36";"14 NA";"E74-like factor 2a (ets domain transcription factor) [Source:ZFIN;Acc:ZDB-GENE-040822-41]"
"ENSDARG00000020467";"safb";9,74735275540385;"27 x 36";"22 NA";"scaffold attachment factor B [Source:ZFIN;Acc:ZDB-GENE-030131-698]"
"ENSDARG00000037965";"srrm2";10,5869043765387;"27 x 36";"3 NA";"serine/arginine repetitive matrix 2 [Source:ZFIN;Acc:ZDB-GENE-050522-399]"
"ENSDARG00000060551";"rps6ka5";8,09774782447721;"27 x 36";"17 NA";"ribosomal protein S6 kinase, polypeptide 5 [Source:ZFIN;Acc:ZDB-GENE-130530-693]"
"ENSDARG00000074166";"birc6";12,7217469715535;"27 x 36";"17 NA";"baculoviral IAP repeat containing 6 [Source:ZFIN;Acc:ZDB-GENE-091202-7]"
"ENSDARG00000074396";"fscn2b";5,77278519795146;"27 x 36";"12 NA";"fascin actin-bundling protein 2b, retinal [Source:ZFIN;Acc:ZDB-GENE-040426-1740]"
"ENSDARG00000076791";"cdk13";10,3496755387234;"27 x 36";"24 NA";"cyclin-dependent kinase 13 [Source:ZFIN;Acc:ZDB-GENE-030131-4975]"
"ENSDARG00000078535";"lrrcc1";7,55093961598146;"27 x 36";"2 NA";"leucine rich repeat and coiled-coil centrosomal protein 1 [Source:ZFIN;Acc:ZDB-GENE-041111-207]"
"ENSDARG00000090183";"gapvd1";10,301734108819;"27 x 36";"8 NA";"GTPase activating protein and VPS9 domains 1 [Source:ZFIN;Acc:ZDB-GENE-040718-117]"
"ENSDARG00000094018";"si:dkey-111e8.1";8,35434172309464;"27 x 36";"5 NA";"si:dkey-111e8.1 [Source:ZFIN;Acc:ZDB-GENE-030131-2439]"
"ENSDARG00000098694";"";6,227643566461;"27 x 36";"14 NA";"solute carrier family 16 member 2 [Source:HGNC Symbol;Acc:HGNC:10923]"
"ENSDARG00000102657";"";6,64419016914665;"27 x 36";"5 NA";"lectin, mannose-binding 2-like a [Source:ZFIN;Acc:ZDB-GENE-040715-4]"
"ENSDARG00000004771";"ankrd10b";6,58937031654784;"28 x 36";"9 NA";"ankyrin repeat domain 10b [Source:ZFIN;Acc:ZDB-GENE-061013-49]"
"ENSDARG00000007136";"sh3bp5lb";7,28535060713156;"28 x 36";"19 NA";"SH3-binding domain protein 5-like, b [Source:ZFIN;Acc:ZDB-GENE-060503-310]"
"ENSDARG00000009262";"si:dkey-97m3.1";5,99219997349062;"28 x 36";"4 NA";"si:dkey-97m3.1 [Source:ZFIN;Acc:ZDB-GENE-060503-367]"
"ENSDARG00000012816";"dia1a";7,78922256222592;"28 x 36";"2 NA";"deleted in autism 1a [Source:ZFIN;Acc:ZDB-GENE-041114-148]"
"ENSDARG00000014004";"eif2b4";8,92170299666564;"28 x 36";"20 NA";"eukaryotic translation initiation factor 2B, subunit 4 delta [Source:ZFIN;Acc:ZDB-GENE-030131-955]"
"ENSDARG00000014655";"itpr1a";8,16331699818904;"28 x 36";"6 NA";"inositol 1,4,5-trisphosphate receptor, type 1a [Source:ZFIN;Acc:ZDB-GENE-070604-3]"
"ENSDARG00000034825";"uspl1";8,2010656368489;"28 x 36";"10 NA";"ubiquitin specific peptidase like 1 [Source:ZFIN;Acc:ZDB-GENE-040930-7]"
"ENSDARG00000035066";"ubtf";11,5256743874157;"28 x 36";"3 NA";"upstream binding transcription factor, RNA polymerase I [Source:ZFIN;Acc:ZDB-GENE-030616-252]"
"ENSDARG00000035122";"camsap1b";9,65840520407639;"28 x 36";"5 NA";"calmodulin regulated spectrin-associated protein 1b [Source:ZFIN;Acc:ZDB-GENE-070705-301]"
"ENSDARG00000057249";"zmynd11";10,3962033434479;"28 x 36";"24 NA";"zinc finger, MYND-type containing 11 [Source:ZFIN;Acc:ZDB-GENE-050522-301]"
"ENSDARG00000058730";"rdh10a";9,38367287148614;"28 x 36";"24 NA";"retinol dehydrogenase 10a [Source:ZFIN;Acc:ZDB-GENE-070112-2242]"
"ENSDARG00000062244";"setd2";11,4331115982302;"28 x 36";"16 NA";"SET domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-030131-2140]"
"ENSDARG00000071772";"";5,02673908967265;"28 x 36";"12 NA";"si:ch211-253p2.2 [Source:ZFIN;Acc:ZDB-GENE-041111-272]"
"ENSDARG00000078434";"znf692";5,30190376636214;"28 x 36";"8 NA";"zinc finger protein 692 [Source:ZFIN;Acc:ZDB-GENE-081104-484]"
"ENSDARG00000086091";"kcnn4";3,91619322616409;"28 x 36";"16 NA";"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4 [Source:ZFIN;Acc:ZDB-GENE-131127-192]"
"ENSDARG00000090656";"";9,00166275459729;"28 x 36";"13 NA";"translocase of outer mitochondrial membrane 20 [Source:ZFIN;Acc:ZDB-GENE-040426-1976]"
"ENSDARG00000101059";"dhx36";8,74489468554747;"28 x 36";"18 NA";"DEAH (Asp-Glu-Ala-His) box polypeptide 36 [Source:ZFIN;Acc:ZDB-GENE-050419-20]"
"ENSDARG00000101947";"ptbp2a";8,30909400116397;"28 x 36";"24 NA";"polypyrimidine tract binding protein 2a [Source:ZFIN;Acc:ZDB-GENE-050320-141]"
"ENSDARG00000104047";"si:ch211-262i1.3";7,27379783741468;"28 x 36";"11 NA";"si:ch211-262i1.3 [Source:ZFIN;Acc:ZDB-GENE-141222-7]"
"ENSDARG00000001244";"srrm1";10,8906251731245;"29 x 36";"17 NA";"serine/arginine repetitive matrix 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2789]"
"ENSDARG00000008184";"mia3";10,5040971122706;"29 x 36";"20 NA";"melanoma inhibitory activity family, member 3 [Source:ZFIN;Acc:ZDB-GENE-041014-270]"
"ENSDARG00000029472";"mllt4a";11,3056288086229;"29 x 36";"20 NA";"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 4a [Source:ZFIN;Acc:ZDB-GENE-050419-52]"
"ENSDARG00000043141";"si:ch211-132f19.7";4,27330509680451;"29 x 36";"17 NA";"si:ch211-132f19.7 [Source:ZFIN;Acc:ZDB-GENE-130530-619]"
"ENSDARG00000052336";"ociad2";5,25328811120597;"29 x 36";"20 NA";"OCIA domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-041014-253]"
"ENSDARG00000059507";"si:dkey-163m14.2";5,42346890873535;"29 x 36";"21 NA";"si:dkey-163m14.2 [Source:ZFIN;Acc:ZDB-GENE-120215-47]"
"ENSDARG00000069869";"zgc:113030";6,60244508707359;"29 x 36";"3 NA";"zgc:113030 [Source:ZFIN;Acc:ZDB-GENE-050522-528]"
"ENSDARG00000073872";"tpst1";8,35718455289043;"29 x 36";"15 NA";"tyrosylprotein sulfotransferase 1 [Source:ZFIN;Acc:ZDB-GENE-000210-10]"
"ENSDARG00000076644";"kcnv2a";4,03148531095994;"29 x 36";"10 NA";"potassium channel, subfamily V, member 2a [Source:ZFIN;Acc:ZDB-GENE-091117-27]"
"ENSDARG00000089190";"tanc1b";8,84263225764455;"29 x 36";"9 NA";"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1b [Source:ZFIN;Acc:ZDB-GENE-130530-956]"
"ENSDARG00000099449";"";10,0452367005302;"29 x 36";"5 NA";"alpha thalassemia/mental retardation syndrome X-linked, like [Source:ZFIN;Acc:ZDB-GENE-030131-2019]"
"ENSDARG00000101106";"si:ch73-109d9.3";8,00000927008576;"29 x 36";"1 NA";"si:ch73-109d9.3 [Source:ZFIN;Acc:ZDB-GENE-141212-331]"
"ENSDARG00000101142";"";6,07613360064764;"29 x 36";"7 NA";"si:ch211-182a13.1 [Source:ZFIN;Acc:ZDB-GENE-141212-271]"
"ENSDARG00000105109";"";4,26424538239948;"29 x 36";"14 NA";""
"ENSDARG00000010425";"scara5";5,90340502460434;"30 x 36";"20 NA";"scavenger receptor class A, member 5 (putative) [Source:ZFIN;Acc:ZDB-GENE-041210-258]"
"ENSDARG00000016858";"smad7";8,24074972472176;"30 x 36";"21 NA";"SMAD family member 7 [Source:ZFIN;Acc:ZDB-GENE-030128-3]"
"ENSDARG00000019367";"tgfb3";9,30163631417166;"30 x 36";"17 NA";"transforming growth factor, beta 3 [Source:ZFIN;Acc:ZDB-GENE-030723-4]"
"ENSDARG00000029544";"id2b";5,74603098652473;"30 x 36";"20 NA";"inhibitor of DNA binding 2, dominant negative helix-loop-helix protein, b [Source:ZFIN;Acc:ZDB-GENE-030131-15]"
"ENSDARG00000037008";"bscl2";7,82861488782616;"30 x 36";"21 NA";"Berardinelli-Seip congenital lipodystrophy 2 (seipin) [Source:ZFIN;Acc:ZDB-GENE-051113-140]"
"ENSDARG00000040621";"lrrc32";5,12100247432795;"30 x 36";"10 NA";"leucine rich repeat containing 32 [Source:ZFIN;Acc:ZDB-GENE-090630-1]"
"ENSDARG00000041081";"suv420h1";10,2218858701939;"30 x 36";"18 NA";"suppressor of variegation 4-20 homolog 1 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-041114-22]"
"ENSDARG00000043973";"znf292b";10,2387552069215;"30 x 36";"20 NA";"zinc finger protein 292b [Source:ZFIN;Acc:ZDB-GENE-030131-9559]"
"ENSDARG00000045886";"slc38a2";9,64771460195808;"30 x 36";"4 NA";"solute carrier family 38, member 2 [Source:ZFIN;Acc:ZDB-GENE-030131-9659]"
"ENSDARG00000074469";"amigo3";6,18010033104885;"30 x 36";"22 NA";"adhesion molecule with Ig-like domain 3 [Source:ZFIN;Acc:ZDB-GENE-050208-449]"
"ENSDARG00000077778";"";8,52510217048252;"30 x 36";"11 NA";"ADAM metallopeptidase with thrombospondin type 1 motif, 9 [Source:ZFIN;Acc:ZDB-GENE-070814-6]"
"ENSDARG00000090039";"reck";10,4667816034423;"30 x 36";"24 NA";"reversion-inducing-cysteine-rich protein with kazal motifs [Source:ZFIN;Acc:ZDB-GENE-070117-37]"
"ENSDARG00000102889";"sept15";10,2898194859855;"30 x 36";"25 NA";"septin 15 [Source:ZFIN;Acc:ZDB-GENE-061103-265]"
"ENSDARG00000005541";"wif1";7,92353964437715;"31 x 36";"4 NA";"wnt inhibitory factor 1 [Source:ZFIN;Acc:ZDB-GENE-990712-17]"
"ENSDARG00000013582";"csnk2a2b";9,66042701633396;"31 x 36";"25 NA";"casein kinase 2, alpha prime polypeptide b [Source:ZFIN;Acc:ZDB-GENE-090406-4]"
"ENSDARG00000020086";"nuak1a";7,83193618209252;"31 x 36";"4 NA";"NUAK family, SNF1-like kinase, 1a [Source:ZFIN;Acc:ZDB-GENE-041210-122]"
"ENSDARG00000021987";"si:ch211-165e15.1";11,4331254546723;"31 x 36";"16 NA";"plectin b [Source:ZFIN;Acc:ZDB-GENE-100917-2]"
"ENSDARG00000032933";"dtx2";8,18023950488503;"31 x 36";"5 NA";"deltex 2, E3 ubiquitin ligase [Source:ZFIN;Acc:ZDB-GENE-081022-150]"
"ENSDARG00000034117";"rarga";9,86727969763036;"31 x 36";"23 NA";"retinoic acid receptor gamma a [Source:ZFIN;Acc:ZDB-GENE-980526-531]"
"ENSDARG00000052942";"aspg";7,57462346568019;"31 x 36";"17 NA";"asparaginase homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-070820-14]"
"ENSDARG00000056713";"pskh1";8,30111247192664;"31 x 36";"18 NA";"protein serine kinase H1 [Source:ZFIN;Acc:ZDB-GENE-050119-1]"
"ENSDARG00000058270";"si:ch211-114l13.7";9,58274845470866;"31 x 36";"1 NA";"si:ch211-114l13.7 [Source:ZFIN;Acc:ZDB-GENE-070424-114]"
"ENSDARG00000068166";"dfnb31b";4,99389192706841;"31 x 36";"5 NA";"deafness, autosomal recessive 31b [Source:ZFIN;Acc:ZDB-GENE-060526-377]"
"ENSDARG00000068981";"glceb";8,65503392359938;"31 x 36";"7 NA";"glucuronic acid epimerase b [Source:ZFIN;Acc:ZDB-GENE-040630-8]"
"ENSDARG00000076005";"";8,46372943360941;"31 x 36";"24 NA";"piezo-type mechanosensitive ion channel component 2a, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-131119-76]"
"ENSDARG00000102501";"";5,20174331383121;"31 x 36";"19 NA";"homeobox A5a [Source:ZFIN;Acc:ZDB-GENE-000823-9]"
"ENSDARG00000004094";"acsbg2";10,3472506424206;"32 x 36";"8 NA";"acyl-CoA synthetase bubblegum family member 2 [Source:ZFIN;Acc:ZDB-GENE-030131-7099]"
"ENSDARG00000009134";"hlx1";6,88865287649315;"32 x 36";"20 NA";"H2.0-like homeo box 1 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-030131-5304]"
"ENSDARG00000014103";"dkk1a";4,44880273558894;"32 x 36";"13 NA";"dickkopf WNT signaling pathway inhibitor 1a [Source:ZFIN;Acc:ZDB-GENE-090313-406]"
"ENSDARG00000023814";"dyrk1ab";10,2513579162466;"32 x 36";"15 NA";"dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A, b [Source:ZFIN;Acc:ZDB-GENE-030131-5677]"
"ENSDARG00000037555";"atoh8";8,55624886743096;"32 x 36";"14 NA";"atonal bHLH transcription factor 8 [Source:ZFIN;Acc:ZDB-GENE-061215-7]"
"ENSDARG00000042141";"myo6b";7,25123677581793;"32 x 36";"17 NA";"myosin VIb [Source:ZFIN;Acc:ZDB-GENE-030318-3]"
"ENSDARG00000054025";"hoxb8b";5,21710695295633;"32 x 36";"12 NA";"homeobox B8b [Source:ZFIN;Acc:ZDB-GENE-980526-291]"
"ENSDARG00000055373";"sema3fb";9,03185138818387;"32 x 36";"11 NA";"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3Fb [Source:ZFIN;Acc:ZDB-GENE-050513-2]"
"ENSDARG00000056078";"rftn2";8,36974467571895;"32 x 36";"9 NA";"raftlin family member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2760]"
"ENSDARG00000086421";"si:ch211-212k18.8";7,59730050487021;"32 x 36";"7 NA";"si:ch211-212k18.8 [Source:ZFIN;Acc:ZDB-GENE-041111-14]"
"ENSDARG00000097886";"";4,93907136846811;"32 x 36";"9 NA";""
"ENSDARG00000099109";"";10,6142828495809;"32 x 36";"7 NA";""
"ENSDARG00000103129";"";11,7679458300344;"32 x 36";"11 NA";"nidogen 1b [Source:ZFIN;Acc:ZDB-GENE-070802-3]"
"ENSDARG00000103892";"";4,52657593354657;"32 x 36";"11 NA";""
"ENSDARG00000007009";"hoxa11b";5,20850245651554;"33 x 36";"16 NA";"homeobox A11b [Source:ZFIN;Acc:ZDB-GENE-990415-4]"
"ENSDARG00000011434";"ptger2a";6,62514065937214;"33 x 36";"17 NA";"prostaglandin E receptor 2a (subtype EP2) [Source:ZFIN;Acc:ZDB-GENE-040426-1321]"
"ENSDARG00000018404";"krt18";11,9167960032036;"33 x 36";"23 NA";"keratin 18 [Source:ZFIN;Acc:ZDB-GENE-030411-6]"
"ENSDARG00000019000";"smc3";11,5269902659851;"33 x 36";"22 NA";"structural maintenance of chromosomes 3 [Source:ZFIN;Acc:ZDB-GENE-030131-3196]"
"ENSDARG00000020521";"exoc6";9,3773471160561;"33 x 36";"12 NA";"exocyst complex component 6 [Source:ZFIN;Acc:ZDB-GENE-040426-2511]"
"ENSDARG00000032435";"itga9";8,90975121436216;"33 x 36";"13 NA";"integrin, alpha 9 [Source:ZFIN;Acc:ZDB-GENE-040426-1129]"
"ENSDARG00000034541";"tgfbr2b";8,7708936552782;"33 x 36";"16 NA";"transforming growth factor beta receptor 2b [Source:ZFIN;Acc:ZDB-GENE-980526-375]"
"ENSDARG00000055076";"nxf1";9,78692407149776;"33 x 36";"21 NA";"nuclear RNA export factor 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2585]"
"ENSDARG00000059123";"plcd1a";7,4699191904831;"33 x 36";"24 NA";"phospholipase C, delta 1a [Source:ZFIN;Acc:ZDB-GENE-071004-78]"
"ENSDARG00000059398";"myef2";9,5203983902893;"33 x 36";"18 NA";"myelin expression factor 2 [Source:ZFIN;Acc:ZDB-GENE-051120-114]"
"ENSDARG00000060586";"ctdspl2b";9,24449137924238;"33 x 36";"7 NA";"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2b [Source:ZFIN;Acc:ZDB-GENE-030131-1809]"
"ENSDARG00000061741";"itpr3";8,34575051778928;"33 x 36";"8 NA";"inositol 1,4,5-trisphosphate receptor, type 3 [Source:ZFIN;Acc:ZDB-GENE-070605-1]"
"ENSDARG00000069954";"kcnq5a";6,04708027263483;"33 x 36";"13 NA";"potassium voltage-gated channel, KQT-like subfamily, member 5a [Source:ZFIN;Acc:ZDB-GENE-090312-185]"
"ENSDARG00000076104";"sema4bb";8,90258051254232;"33 x 36";"7 NA";"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4Bb [Source:ZFIN;Acc:ZDB-GENE-120503-1]"
"ENSDARG00000078244";"si:ch211-197l9.2";6,1112343360129;"33 x 36";"23 NA";"si:ch211-197l9.2 [Source:ZFIN;Acc:ZDB-GENE-091204-369]"
"ENSDARG00000101209";"lamb1a";11,3592577519129;"33 x 36";"25 NA";"laminin, beta 1a [Source:ZFIN;Acc:ZDB-GENE-021226-1]"
"ENSDARG00000005210";"coro2a";5,87973611580153;"34 x 36";"1 NA";"coronin, actin binding protein, 2A [Source:ZFIN;Acc:ZDB-GENE-030131-2258]"
"ENSDARG00000005915";"tcf3a";10,0409164476757;"34 x 36";"2 NA";"transcription factor 3a [Source:ZFIN;Acc:ZDB-GENE-990415-51]"
"ENSDARG00000006494";"asb7";8,31289789381175;"34 x 36";"7 NA";"ankyrin repeat and SOCS box containing 7 [Source:ZFIN;Acc:ZDB-GENE-040426-2429]"
"ENSDARG00000006837";"mycn";9,89457957952634;"34 x 36";"20 NA";"MYCN proto-oncogene, bHLH transcription factor [Source:ZFIN;Acc:ZDB-GENE-020711-1]"
"ENSDARG00000025902";"plekhg5a";7,68600705183222;"34 x 36";"11 NA";"pleckstrin homology domain containing, family G (with RhoGef domain) member 5a [Source:ZFIN;Acc:ZDB-GENE-060503-766]"
"ENSDARG00000036987";"has2";6,61068853795634;"34 x 36";"16 NA";"hyaluronan synthase 2 [Source:ZFIN;Acc:ZDB-GENE-020828-1]"
"ENSDARG00000045036";"cdc42ep4b";8,88983248977047;"34 x 36";"12 NA";"CDC42 effector protein (Rho GTPase binding) 4b [Source:ZFIN;Acc:ZDB-GENE-091008-2]"
"ENSDARG00000062101";"iffo2a";6,4648775434303;"34 x 36";"23 NA";"intermediate filament family orphan 2a [Source:ZFIN;Acc:ZDB-GENE-090313-342]"
"ENSDARG00000063612";"antxr1c";9,23636817879562;"34 x 36";"12 NA";"anthrax toxin receptor 1c [Source:ZFIN;Acc:ZDB-GENE-090514-5]"
"ENSDARG00000078891";"si:dkey-3k24.5";7,89142493704133;"34 x 36";"7 NA";"si:dkey-3k24.5 [Source:ZFIN;Acc:ZDB-GENE-111102-3]"
"ENSDARG00000097767";"";4,26116293895696;"34 x 36";"15 NA";""
"ENSDARG00000101029";"si:ch73-347e22.4";9,34601904497661;"34 x 36";"19 NA";"si:ch73-347e22.4 [Source:ZFIN;Acc:ZDB-GENE-140106-269]"
"ENSDARG00000101079";"hectd4";11,1009356392909;"34 x 36";"7 NA";"HECT domain E3 ubiquitin protein ligase 4 [Source:HGNC Symbol;Acc:HGNC:26611]"
"ENSDARG00000004843";"foxp1a";8,9446483311682;"35 x 36";"23 NA";"forkhead box P1a [Source:ZFIN;Acc:ZDB-GENE-060929-624]"
"ENSDARG00000012519";"hcfc1b";11,8676799795732;"35 x 36";"8 NA";"host cell factor C1b [Source:ZFIN;Acc:ZDB-GENE-030131-2411]"
"ENSDARG00000015551";"fth1a";13,5439975910458;"35 x 36";"7 NA";"ferritin, heavy polypeptide 1a [Source:ZFIN;Acc:ZDB-GENE-000831-2]"
"ENSDARG00000026180";"prpf8";12,4594662444804;"35 x 36";"15 NA";"pre-mRNA processing factor 8 [Source:ZFIN;Acc:ZDB-GENE-030131-577]"
"ENSDARG00000045003";"vsg1";8,46029303488015;"35 x 36";"11 NA";"vessel-specific 1 [Source:ZFIN;Acc:ZDB-GENE-060616-96]"
"ENSDARG00000045958";"egfl6";7,22104488524042;"35 x 36";"9 NA";"EGF-like-domain, multiple 6 [Source:ZFIN;Acc:ZDB-GENE-040718-157]"
"ENSDARG00000046013";"";6,76589877688708;"35 x 36";"7 NA";"RAS-like, family 11, member A [Source:ZFIN;Acc:ZDB-GENE-050417-384]"
"ENSDARG00000061759";"kdm6a";10,1548517263332;"35 x 36";"9 NA";"lysine (K)-specific demethylase 6A [Source:ZFIN;Acc:ZDB-GENE-081105-56]"
"ENSDARG00000062801";"erfl3";9,61317684651327;"35 x 36";"16 NA";"Ets2 repressor factor like 3 [Source:ZFIN;Acc:ZDB-GENE-090529-4]"
"ENSDARG00000062855";"plekhg7";6,73394501059082;"35 x 36";"18 NA";"pleckstrin homology domain containing, family G (with RhoGef domain) member 7 [Source:ZFIN;Acc:ZDB-GENE-070410-15]"
"ENSDARG00000086712";"si:dkeyp-97b10.3";6,6845842169759;"35 x 36";"15 NA";"si:dkeyp-97b10.3 [Source:ZFIN;Acc:ZDB-GENE-131121-429]"
"ENSDARG00000096972";"";4,90975576564679;"35 x 36";"2 NA";""
"ENSDARG00000105353";"zgc:163040";7,35032909105039;"35 x 36";"7 NA";"histone 1, H4, like [Source:ZFIN;Acc:ZDB-GENE-070927-10]"
"ENSDARG00000105431";"si:dkey-23a13.9";10,3040349489884;"35 x 36";"7 NA";"si:dkey-23a13.9 [Source:ZFIN;Acc:ZDB-GENE-160113-29]"
"ENSDARG00000010487";"sae1";8,75868044104932;"36 x 36";"15 NA";"SUMO1 activating enzyme subunit 1 [Source:ZFIN;Acc:ZDB-GENE-040625-21]"
"ENSDARG00000010571";"ezh2";9,92545228124495;"36 x 36";"24 NA";"enhancer of zeste 2 polycomb repressive complex 2 subunit [Source:ZFIN;Acc:ZDB-GENE-041111-259]"
"ENSDARG00000013122";"maf1";8,53267740744074;"36 x 36";"11 NA";"MAF1 homolog, negative regulator of RNA polymerase III [Source:ZFIN;Acc:ZDB-GENE-040426-2788]"
"ENSDARG00000017155";"wnt10a";4,94376841322863;"36 x 36";"9 NA";"wingless-type MMTV integration site family, member 10a [Source:ZFIN;Acc:ZDB-GENE-990415-278]"
"ENSDARG00000032963";"her12";5,63161035507952;"36 x 36";"23 NA";"hairy-related 12 [Source:ZFIN;Acc:ZDB-GENE-040824-5]"
"ENSDARG00000075164";"mylk5";7,61843769655203;"36 x 36";"3 NA";"myosin, light chain kinase 5 [Source:ZFIN;Acc:ZDB-GENE-050309-74]"
"ENSDARG00000077456";"zgc:110216";10,3725761058063;"36 x 36";"25 NA";"si:ch211-113a14.12 [Source:ZFIN;Acc:ZDB-GENE-121214-99]"
"ENSDARG00000086724";"im:7151449";6,58903681749447;"36 x 36";"6 NA";"im:7151449 [Source:ZFIN;Acc:ZDB-GENE-041111-283]"
"ENSDARG00000087844";"plekhn1";5,85305652451558;"36 x 36";"23 NA";"pleckstrin homology domain containing, family N member 1 [Source:ZFIN;Acc:ZDB-GENE-090313-357]"
"ENSDARG00000091031";"si:ch211-153a8.4";6,92812126216164;"36 x 36";"23 NA";"si:ch211-153a8.4 [Source:ZFIN;Acc:ZDB-GENE-030131-6830]"
"ENSDARG00000093125";"si:ch1073-55a19.2";11,6374816551937;"36 x 36";"9 NA";"si:ch1073-55a19.2 [Source:ZFIN;Acc:ZDB-GENE-081104-93]"
"ENSDARG00000105376";"zgc:163040";7,23536291086401;"36 x 36";"7 NA";"histone 1, H4, like [Source:ZFIN;Acc:ZDB-GENE-070927-10]"
"ENSDARG00000003487";"nup93";9,32719550467711;"37 x 36";"18 NA";"nucleoporin 93 [Source:ZFIN;Acc:ZDB-GENE-990415-46]"
"ENSDARG00000005619";"nek2";6,27755084570865;"37 x 36";"20 NA";"NIMA-related kinase 2 [Source:ZFIN;Acc:ZDB-GENE-040426-752]"
"ENSDARG00000021579";"orc5";7,1453218003743;"37 x 36";"4 NA";"origin recognition complex, subunit 5 [Source:ZFIN;Acc:ZDB-GENE-040426-2275]"
"ENSDARG00000041723";"zgc:55461";8,12299309458234;"37 x 36";"5 NA";"zgc:55461 [Source:ZFIN;Acc:ZDB-GENE-040426-2879]"
"ENSDARG00000044437";"cdca5";6,94480373679792;"37 x 36";"5 NA";"cell division cycle associated 5 [Source:ZFIN;Acc:ZDB-GENE-030131-235]"
"ENSDARG00000051775";"zgc:110434";6,05356614195514;"37 x 36";"25 NA";"zgc:110434 [Source:ZFIN;Acc:ZDB-GENE-050522-93]"
"ENSDARG00000057863";"dnmt3bb.3";8,34736852469381;"37 x 36";"23 NA";"DNA (cytosine-5-)-methyltransferase beta, duplicate b.3 [Source:ZFIN;Acc:ZDB-GENE-050314-2]"
"ENSDARG00000070656";"si:ch211-69g19.2";9,24212659367536;"37 x 36";"16 NA";"si:ch211-69g19.2 [Source:ZFIN;Acc:ZDB-GENE-030804-13]"
"ENSDARG00000078069";"rrm2";10,5942817411137;"37 x 36";"19 NA";"ribonucleotide reductase M2 polypeptide [Source:ZFIN;Acc:ZDB-GENE-990415-25]"
"ENSDARG00000086411";"srsf10b";6,82088253908351;"37 x 36";"17 NA";"serine/arginine-rich splicing factor 10b [Source:ZFIN;Acc:ZDB-GENE-040426-1415]"
"ENSDARG00000097478";"qkia";12,0024756558508;"37 x 36";"17 NA";"QKI, KH domain containing, RNA binding a [Source:ZFIN;Acc:ZDB-GENE-990415-230]"
"ENSDARG00000099078";"";6,68950714407625;"37 x 36";"7 NA";"solute carrier family 29 member 2 [Source:HGNC Symbol;Acc:HGNC:11004]"
"ENSDARG00000099194";"incenp";9,709561284405;"37 x 36";"25 NA";""
"ENSDARG00000004131";"rttn";7,90117349289419;"38 x 36";"24 NA";"rotatin [Source:ZFIN;Acc:ZDB-GENE-090609-5]"
"ENSDARG00000011273";"tlx2";6,44312530952008;"38 x 36";"14 NA";"T-cell leukemia, homeobox 2 [Source:ZFIN;Acc:ZDB-GENE-020208-1]"
"ENSDARG00000012684";"atp2b1a";10,6342863540169;"38 x 36";"4 NA";"ATPase, Ca++ transporting, plasma membrane 1a [Source:ZFIN;Acc:ZDB-GENE-030925-29]"
"ENSDARG00000014685";"esco2";8,60144073786648;"38 x 36";"20 NA";"establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:ZFIN;Acc:ZDB-GENE-050913-156]"
"ENSDARG00000032264";"mybl2b";8,62979568113674;"38 x 36";"11 NA";"v-myb avian myeloblastosis viral oncogene homolog-like 2b [Source:ZFIN;Acc:ZDB-GENE-041007-1]"
"ENSDARG00000045605";"";8,84225014584992;"38 x 36";"25 NA";"TopBP1-interacting, checkpoint, and replication regulator [Source:ZFIN;Acc:ZDB-GENE-040728-1]"
"ENSDARG00000051923";"ccnb1";8,82667851651618;"38 x 36";"5 NA";"cyclin B1 [Source:ZFIN;Acc:ZDB-GENE-000406-10]"
"ENSDARG00000052565";"cenpi";7,51078139728975;"38 x 36";"14 NA";"centromere protein I [Source:ZFIN;Acc:ZDB-GENE-060810-127]"
"ENSDARG00000069917";"ska3";7,06384573547508;"38 x 36";"9 NA";"spindle and kinetochore associated complex subunit 3 [Source:ZFIN;Acc:ZDB-GENE-030131-2997]"
"ENSDARG00000075593";"trim71";10,4767888752181;"38 x 36";"16 NA";"tripartite motif containing 71, E3 ubiquitin protein ligase [Source:ZFIN;Acc:ZDB-GENE-040128-1]"
"ENSDARG00000077979";"tmem26a";5,18899685544096;"38 x 36";"17 NA";"transmembrane protein 26a [Source:ZFIN;Acc:ZDB-GENE-101223-2]"
